id,app_url,title,price,hint
0,https://apps.shopify.com/hide-paypal-and-other-payment-option,All in one,$0.99/month,
1,https://apps.shopify.com/quick-pick,Quick Pick,$4.99/month,
2,https://apps.shopify.com/printout-designer,Micro,$4.99/month,
3,https://apps.shopify.com/printout-designer,Starter,$9.99/month,
4,https://apps.shopify.com/printout-designer,Basic,$19.99/month,
5,https://apps.shopify.com/printout-designer,Professional,$59.99/month,
6,https://apps.shopify.com/cartsguru,Growth,$199/month,2.5% on sales recovered
7,https://apps.shopify.com/related-blog-posts,,Free,
8,https://apps.shopify.com/flits,Basic,Free to install,*Paid Add ons Available- Store credits & 3 others
9,https://apps.shopify.com/flits,Advance,$5/month,"you only pay what you’ve actually used, and not a cent more."
10,https://apps.shopify.com/flits,Proffesional,$7/month,"you only pay what you’ve actually used, and not a cent more."
11,https://apps.shopify.com/flits,Enterprise,$10/month,Cost will be based on customers.
12,https://apps.shopify.com/dropwow,Dropwow,$29/month,
13,https://apps.shopify.com/google-express-integration,Starter Plan,$29/month,
14,https://apps.shopify.com/google-express-integration,Basic Plan,$49/month,
15,https://apps.shopify.com/google-express-integration,Gold Plan,$79/month,
16,https://apps.shopify.com/google-express-integration,Platinum Plan,$99/month,
17,https://apps.shopify.com/carecart-pro,Free,Free,
18,https://apps.shopify.com/carecart-pro,Plus,$19/month,
19,https://apps.shopify.com/carecart-pro,Premium,$29/month,
20,https://apps.shopify.com/awesome-store-locator,Free,Free,
21,https://apps.shopify.com/awesome-store-locator,Micro,$9/month,
22,https://apps.shopify.com/awesome-store-locator,Small,$19/month,
23,https://apps.shopify.com/awesome-store-locator,Medium,$59/month,
24,https://apps.shopify.com/dhl-discounted-shipping-by-inxpress,,Free,
25,https://apps.shopify.com/quantify,,$3.99/month,
26,https://apps.shopify.com/zero-out,,$9/month,
27,https://apps.shopify.com/orderlyprint,Awesome Timesaver,$49/month,
28,https://apps.shopify.com/wherever-chat,Regular,$12/month,"$12.00/month subscription, each additional agent is $12.00"
29,https://apps.shopify.com/instashop,Basic Plan,Free,
30,https://apps.shopify.com/instashop,Essential Plan,$12/month,
31,https://apps.shopify.com/poln,Start-Up,Free,
32,https://apps.shopify.com/poln,Growing,$9.99/month,
33,https://apps.shopify.com/poln,Elite,$49.99/month,
34,https://apps.shopify.com/poln,Enterprise,$199.99/month,
35,https://apps.shopify.com/coming-soon-1,,$14.99/month,
36,https://apps.shopify.com/subscription-payments,,$39.99/month,
37,https://apps.shopify.com/retail-ready-photos-by-pixc,,Free to install,"$79 = 40 credits, $299 = 170 credits, $1599 = 1000 credits"
38,https://apps.shopify.com/putler,Starter Plan,$19/month,
39,https://apps.shopify.com/putler,Growth Plan,$49/month,
40,https://apps.shopify.com/putler,Scale Plan,$149/month,
41,https://apps.shopify.com/pre-order-pro,Pre-order,$4.90/month,
42,https://apps.shopify.com/square-stock-sync,,$49/month,
43,https://apps.shopify.com/autoresponders-bridge-for-email-marketing,,$5/month,
44,https://apps.shopify.com/unific,,Free,
45,https://apps.shopify.com/size-charts-by-relentless,Basic Plan,Free,
46,https://apps.shopify.com/size-charts-by-relentless,Premium Plan,$4.99/month,
47,https://apps.shopify.com/social-buttons-by-widgetic,,Free,
48,https://apps.shopify.com/book-an-appointment,,$1.99/month,
49,https://apps.shopify.com/product-reviews-addon,Lite plan,Free,
50,https://apps.shopify.com/product-reviews-addon,Basic plan,$15/month,
51,https://apps.shopify.com/product-reviews-addon,Premium,$29/month,
52,https://apps.shopify.com/product-reviews-addon,Business,$69/month,
53,https://apps.shopify.com/powr-twitter-feed,Starter,$4.99/month,
54,https://apps.shopify.com/powr-twitter-feed,Pro,$11.99/month,
55,https://apps.shopify.com/powr-twitter-feed,Business,$49.99/month,
56,https://apps.shopify.com/powr-twitter-feed,Free,Free,
57,https://apps.shopify.com/cleverppc,Basic,Free,
58,https://apps.shopify.com/cleverppc,Premium,$49/month,
59,https://apps.shopify.com/cleverppc,Custom,$99/month,
60,https://apps.shopify.com/advanced-motivation-bar,Basic *,Free,
61,https://apps.shopify.com/advanced-motivation-bar,Basic,$5.99/month,
62,https://apps.shopify.com/advanced-motivation-bar,Premium,$9.99/month,
63,https://apps.shopify.com/recart,,$29/month,Monthly fee scales with the extra sales generated by Recart
64,https://apps.shopify.com/spice-product-add-ons,,$7.50/month,
65,https://apps.shopify.com/digital-takeout-clear-pricing,,$9.99/month,
66,https://apps.shopify.com/google-shopping-feed,Free Plans.,Free,
67,https://apps.shopify.com/google-shopping-feed,6 - 50 Products,$2.99/month,
68,https://apps.shopify.com/google-shopping-feed,51-500 Products,$4.99/month,
69,https://apps.shopify.com/google-shopping-feed,501-1000 Products,$8.99/month,Check Out Our Pricing Page for Additional Pricing.
70,https://apps.shopify.com/performance-team,,Free to install,Product warehousing and shipping fees
71,https://apps.shopify.com/b2b-dual-display-of-tax-included-and-tax-excluded-price,Base plan,$7.99/month,
72,https://apps.shopify.com/marsello,Free to Install,Free,
73,https://apps.shopify.com/marsello,Pro,$50/month,+$10/mo per 1000 extra customers. +2% of Email Flow Revenue.
74,https://apps.shopify.com/email-signatures,,Free,
75,https://apps.shopify.com/all-in-one-product-zoom,,$1.90/month,
76,https://apps.shopify.com/zipifypages,Basic,$67/month,
77,https://apps.shopify.com/zipifypages,Plus,$97/month,
78,https://apps.shopify.com/unfurls-meta-tags-manager,Small,$2.99/month,Additional charges may apply for utilizing meta tag experts
79,https://apps.shopify.com/unfurls-meta-tags-manager,Medium,$6.99/month,Additional charges may apply for utilizing meta tag experts
80,https://apps.shopify.com/unfurls-meta-tags-manager,Large,$12.99/month,Additional charges may apply for utilizing meta tag experts
81,https://apps.shopify.com/shipping-bar-master,Free,Free,
82,https://apps.shopify.com/shipping-bar-master,Pro,$9.99/month,
83,https://apps.shopify.com/snappy-search,GROWTH,$4.99/month,
84,https://apps.shopify.com/stream,Free,Free,
85,https://apps.shopify.com/stream,GOLD,$9.95/month,
86,https://apps.shopify.com/stream,PLATINUM,$45/month,
87,https://apps.shopify.com/power-bi-connector,Pro,$49/month,
88,https://apps.shopify.com/power-bi-connector,Plus,$99/month,
89,https://apps.shopify.com/power-bi-connector,Enterprise,$299/month,
90,https://apps.shopify.com/xsellco,,Free,
91,https://apps.shopify.com/mps-notify-me,Free,Free,
92,https://apps.shopify.com/mps-notify-me,Extra Small,$1.99/month,
93,https://apps.shopify.com/mps-notify-me,Small,$2.99/month,
94,https://apps.shopify.com/mps-notify-me,Medium,$6.99/month,Check out our pricing page for additional plan options!
95,https://apps.shopify.com/charge-rabbit,Free,Free to install,5% transaction fee on subscription payments
96,https://apps.shopify.com/charge-rabbit,Startup,$75/month,3% transaction fee on subscription payments
97,https://apps.shopify.com/charge-rabbit,Professional,$250/month,1% transaction fee on subscription payments
98,https://apps.shopify.com/hypervisual,Merchant,$9.95/month,
99,https://apps.shopify.com/hypervisual,Pro,$24/month,
100,https://apps.shopify.com/hypervisual,Ultimate,$49/month,
101,https://apps.shopify.com/conversio,Pay as you grow,$20/month,Monthly charge based on number of customers.
102,https://apps.shopify.com/gst-invoice-india,,$9.90/month,
103,https://apps.shopify.com/b2bkreate,,$24.99/month,
104,https://apps.shopify.com/addthis-sharing-tool,,Free,
105,https://apps.shopify.com/pixels,,Free,
106,https://apps.shopify.com/dropworx,,Free,
107,https://apps.shopify.com/exportly,,$10/month,
108,https://apps.shopify.com/post-it-notes-by-widgetic,Free,Free,
109,https://apps.shopify.com/post-it-notes-by-widgetic,Premium,$2.99/month,
110,https://apps.shopify.com/messenger,,Free,
111,https://apps.shopify.com/delhivery-indian-logistics-service,Lite,$9.99/month,
112,https://apps.shopify.com/delhivery-indian-logistics-service,Basic,$14.99/month,
113,https://apps.shopify.com/delhivery-indian-logistics-service,Pro,$19.99/month,
114,https://apps.shopify.com/smart-menu,Free Forever,Free,
115,https://apps.shopify.com/smart-menu,Premium,$6.99/month,
116,https://apps.shopify.com/shipping-tracker,,Free to install,Pay as you go based on fulfillment qty (check our pricing). First 10 shipments are tracked for free.
117,https://apps.shopify.com/product-discount,,$14.99/month,
118,https://apps.shopify.com/traffic-guard,Complete,$19/month,"$1 per 1,000 visits after the 30,000 included."
119,https://apps.shopify.com/sms-daddy,,Free to install,"As free plan comes with 500 credits, merchant can use free credits to test app after that service maintenance fees apply"
120,https://apps.shopify.com/instantdiscount,,$4.99/month,
121,https://apps.shopify.com/airpak-express,,Free,
122,https://apps.shopify.com/sixads-net,,Free to install,Premium plans start at $5.99 for 1000 extra impressions.
123,https://apps.shopify.com/otp-on-cart,,$5/month,
124,https://apps.shopify.com/video-player-by-widgetic,Free,Free,
125,https://apps.shopify.com/video-player-by-widgetic,Premium,$3.99/month,
126,https://apps.shopify.com/back-in-stock,Startup,$19/month,
127,https://apps.shopify.com/back-in-stock,Small business,$39/month,
128,https://apps.shopify.com/back-in-stock,Medium store,$59/month,
129,https://apps.shopify.com/back-in-stock,Large store,$79/month,
130,https://apps.shopify.com/simple-bulk-price-editor-scheduler,,$4.49/month,
131,https://apps.shopify.com/myreviewfy,Standard,$2.99/month,
132,https://apps.shopify.com/myreviewfy,Professional,$5.99/month,
133,https://apps.shopify.com/myreviewfy,Enterprise,$9.99/month,
134,https://apps.shopify.com/tablepress,,$1.99/month,
135,https://apps.shopify.com/social-testimonial-slider,Basic,Free,
136,https://apps.shopify.com/social-testimonial-slider,Pro,$2.99/month,
137,https://apps.shopify.com/metafields-pro,Basic Plan,$15/month,
138,https://apps.shopify.com/metafields-pro,Shopify PLUS,$30/month,
139,https://apps.shopify.com/i-agree-to-terms,,$2.50/month,
140,https://apps.shopify.com/pre-order,,$24.95/month,
141,https://apps.shopify.com/bulk-account-invite-sender,,Free to install,"Price ranges: $1 (20 emails), to $50 (10,000 emails), etc."
142,https://apps.shopify.com/bench,Starter,$125/month,
143,https://apps.shopify.com/bench,Micro,$145/month,
144,https://apps.shopify.com/bench,Boutique,$195/month,
145,https://apps.shopify.com/bench,Venture,$255/month,
146,https://apps.shopify.com/powr-contact-form,Free,Free,
147,https://apps.shopify.com/powr-contact-form,Starter,$8.99/month,
148,https://apps.shopify.com/powr-contact-form,Pro,$15.99/month,
149,https://apps.shopify.com/powr-contact-form,Business,$49.99/month,
150,https://apps.shopify.com/order-printer-emailer,,Free,
151,https://apps.shopify.com/pressure-cooker,,$4.95/month,
152,https://apps.shopify.com/autorespondermax,,$99/month,$99.00 per additional store
153,https://apps.shopify.com/newegg-marketplace-integration,Free,Free,
154,https://apps.shopify.com/newegg-marketplace-integration,Basic,$40/month,
155,https://apps.shopify.com/newegg-marketplace-integration,Advanced,$30/month,
156,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Basic Plan,$3.99/month,
157,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Product tagging,$9.99/month,
158,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Buisness Tagging,$19.99/month,
159,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Advanced Tagging,$49.99/month,
160,https://apps.shopify.com/couture-lane,,Free to install,15% commission on items sold on Couture Lane.
161,https://apps.shopify.com/right-click-disabler-stop-content-and-image-theft,,$3/month,
162,https://apps.shopify.com/purolator-ltl-freight-quotes,Basic Plan,$15/month,
163,https://apps.shopify.com/purolator-ltl-freight-quotes,Standard,$20/month,
164,https://apps.shopify.com/purolator-ltl-freight-quotes,Advanced,$40/month,
165,https://apps.shopify.com/autofill-discount-from-url,,$9/month,
166,https://apps.shopify.com/thank-you-coupon,,$8/month,
167,https://apps.shopify.com/bulk-discount-by-vendor,,Free,
168,https://apps.shopify.com/product-reviews-by-hulkapps,,Free,
169,https://apps.shopify.com/cart-conversion-boost,,$7.99/month,
170,https://apps.shopify.com/product-feed-manager,Silver Plan,$69.95/month,
171,https://apps.shopify.com/product-feed-manager,Silver + 1 MP,$119.95/month,
172,https://apps.shopify.com/product-feed-manager,Gold Package,$129.95/month,
173,https://apps.shopify.com/product-feed-manager,Gold + 1MP,$179.95/month,
174,https://apps.shopify.com/orangetwig,,Free to install,Paid Plans available for additional Designed Catalogs and managed services. Facebook ad spend billed separately.
175,https://apps.shopify.com/novusweb-collection-filter,,$14/month,
176,https://apps.shopify.com/returns-center-by-aftership,Starter,Free to install,$2 per extra return
177,https://apps.shopify.com/returns-center-by-aftership,Essential,$9/month,$0.5 per extra return
178,https://apps.shopify.com/returns-center-by-aftership,Growth,$29/month,$0.5 per extra return
179,https://apps.shopify.com/returns-center-by-aftership,Pro,$99/month,$0.5 per extra return
180,https://apps.shopify.com/bulk-products-order,,$2.99/month,
181,https://apps.shopify.com/mailchimp-popup-that-works,,$5/month,
182,https://apps.shopify.com/coupon-countdown,,$9/month,
183,https://apps.shopify.com/better-recommendations,,$17.99/month,
184,https://apps.shopify.com/doubly-currency-converter,Free plan,Free,
185,https://apps.shopify.com/doubly-currency-converter,Elite plan,$9.95/month,
186,https://apps.shopify.com/backup,Free Forever,Free to install,"Free for 2,000 items, additional items are $2/1,000"
187,https://apps.shopify.com/backup,Premium,$15/month,
188,https://apps.shopify.com/backup,Pro,$39/month,
189,https://apps.shopify.com/backup,Plus/Enterprise,$99/month,
190,https://apps.shopify.com/order-tagger-by-omega,,$5.99/month,
191,https://apps.shopify.com/easymobile,,$20/month,AppStore submission service (optional) - $100 one-time fee
192,https://apps.shopify.com/civil-pixels,Infinite Tracking,$15/month,
193,https://apps.shopify.com/uncomplicated-menus,,$5/month,
194,https://apps.shopify.com/bnkle,,Free to install,"If you want more than your 1,000 free monthly product views, pay just $1 per additional 1,000 views"
195,https://apps.shopify.com/genie,50 Products,$0.95/month,
196,https://apps.shopify.com/genie,500 Products,$6.95/month,
197,https://apps.shopify.com/genie,5000 Products,$24.95/month,
198,https://apps.shopify.com/genie,10000 Products,$43.95/month,
199,https://apps.shopify.com/smarty-discounts,,$9.99/month,
200,https://apps.shopify.com/kickbooster,,$29/month,+ Referral Commissions (More info on pricing page)
201,https://apps.shopify.com/timer-panda,,$5.99/month,
202,https://apps.shopify.com/heatmap,,$17/month,
203,https://apps.shopify.com/question-pop,,$3/month,
204,https://apps.shopify.com/multi-label-barcodes,,$9.99/month,
205,https://apps.shopify.com/fedex-small-package-quotes,Basic,$15/month,3 cents per packaging solution (optional feature)
206,https://apps.shopify.com/fedex-small-package-quotes,Standard,$20/month,3 cents per packaging solution (optional feature)
207,https://apps.shopify.com/fedex-small-package-quotes,Advanced,$40/month,3 cents per packaging solution (optional feature)
208,https://apps.shopify.com/quantity-breaks-now,,$19.99/month,
209,https://apps.shopify.com/blog-traffic,,$9.99/month,$1 per 1000 posts on your store monthly.
210,https://apps.shopify.com/recurring-invoices,,$15.95/month,
211,https://apps.shopify.com/recommended-products-wiser,Basic,$9.99/month,
212,https://apps.shopify.com/recommended-products-wiser,Shopify Plan,$15/month,
213,https://apps.shopify.com/recommended-products-wiser,Advanced Shopify,$25/month,"If sales are less than $500 else, usage based fee applicable"
214,https://apps.shopify.com/recommended-products-wiser,Shopify Plus Plan,$25/month,"If sales less than $500, else there will be usage based fee."
215,https://apps.shopify.com/orderhive,,Free,
216,https://apps.shopify.com/advanced-theme-builder,,$29/month,
217,https://apps.shopify.com/doba,,$9.99/month,
218,https://apps.shopify.com/recomailer,500 emails / month,Free,
219,https://apps.shopify.com/recomailer,2K emails / month,$19/month,
220,https://apps.shopify.com/recomailer,10K emails / month,$69/month,
221,https://apps.shopify.com/recomailer,20K emails / month,$129/month,
222,https://apps.shopify.com/getsitekit,,Free,
223,https://apps.shopify.com/shogun,Starter,$19/month,
224,https://apps.shopify.com/shogun,Essential,$39/month,
225,https://apps.shopify.com/shogun,Pro,$79/month,
226,https://apps.shopify.com/channelsale,Launch,$99/month,
227,https://apps.shopify.com/channelsale,Silver,$249/month,
228,https://apps.shopify.com/channelsale,Gold,$449/month,
229,https://apps.shopify.com/channelsale,Enterprise,$799/month,
230,https://apps.shopify.com/disqus-integration-product-comments-reviews,,$4/month,
231,https://apps.shopify.com/viral-loops,Ecommerce,$49/month,"$20 for every 2,000 participants above the first 1,000."
232,https://apps.shopify.com/product-label,,$10/month,
233,https://apps.shopify.com/reviewcaddy,Free,Free,
234,https://apps.shopify.com/reviewcaddy,Basic,$9.99/month,
235,https://apps.shopify.com/reviewcaddy,Standard,$12.99/month,
236,https://apps.shopify.com/reviewcaddy,Growth,$24.99/month,
237,https://apps.shopify.com/ecommerce-shipping-solution-by-zepo-couriers,Standard Plan,$45/month,
238,https://apps.shopify.com/ecommerce-shipping-solution-by-zepo-couriers,Professional Plan,$90/month,
239,https://apps.shopify.com/ecommerce-shipping-solution-by-zepo-couriers,Premium Plan,$160/month,
240,https://apps.shopify.com/shipping-tags,Simple Shipping,$9.99/month,
241,https://apps.shopify.com/shipping-tags,Shipping Pro,$19.99/month,
242,https://apps.shopify.com/same-day-delivery,,Free,
243,https://apps.shopify.com/blogfeeder,,$5.99/month,
244,https://apps.shopify.com/youtube-traffic,,$19/month,
245,https://apps.shopify.com/getresponse,,$5/month,
246,https://apps.shopify.com/redirect-bulk,,$39.99 one time charge,
247,https://apps.shopify.com/checkout-share,Basic Plan,$9.99/month,
248,https://apps.shopify.com/checkout-share,Premium,$19.99/month,
249,https://apps.shopify.com/checkout-share,Free,Free,
250,https://apps.shopify.com/cdn-logistics,Basic,$15/month,
251,https://apps.shopify.com/cdn-logistics,Standard,$20/month,
252,https://apps.shopify.com/cdn-logistics,Advanced,$40/month,
253,https://apps.shopify.com/customer-scarcity-timer,,Free,
254,https://apps.shopify.com/cart-activity,,$10.99/month,
255,https://apps.shopify.com/social-photos,Basic plan,$10/month,
256,https://apps.shopify.com/social-photos,Advanced plan,$24/month,
257,https://apps.shopify.com/social-photos,Premium plan,$50/month,
258,https://apps.shopify.com/shop-the-look-zoomy-1,,$9.99/month,
259,https://apps.shopify.com/shortcodes,Monthly Plan,$7.99/month,
260,https://apps.shopify.com/hurrify-countdown-timer,,$6.99/month,
261,https://apps.shopify.com/viralstyle-fulfillment,,Free to install,Fulfillment cost is based on product and design
262,https://apps.shopify.com/revampcrm,eCommerce Pro,$19/month,
263,https://apps.shopify.com/email-invoice,,Free to install,$0.01 - $0.07 / additional invoice
264,https://apps.shopify.com/simpleorderstatus,,$5/month,
265,https://apps.shopify.com/progressify-me-1,Lite,$9.99/month,
266,https://apps.shopify.com/progressify-me-1,Hobbyist,$19.99/month,
267,https://apps.shopify.com/bundles,Shopify shops,$14/month,
268,https://apps.shopify.com/bundles,Shopify Plus shops,$19/month,
269,https://apps.shopify.com/testimonials-slider-app-by-elfsight,,$4.99/month,
270,https://apps.shopify.com/snapchat-ads,,Free,
271,https://apps.shopify.com/gem-worldwide,,Free,
272,https://apps.shopify.com/ogoship-warehouse,,Free to install,Pick&pack + shipping will be charged per shipment
273,https://apps.shopify.com/thirdwatch-stop-fraud-and-reduce-rto-using-ai,,Free to install,"We charge on pay per use. Numerically, on a transaction of INR 1000, we just charge INR 2."
274,https://apps.shopify.com/pos-local-delivery,,$7/month,
275,https://apps.shopify.com/email-after-purchase,Starter Plan,$2.99/month,
276,https://apps.shopify.com/email-after-purchase,Basic Plan,$4.99/month,
277,https://apps.shopify.com/email-after-purchase,Professional Plan,$7.99/month,
278,https://apps.shopify.com/email-after-purchase,Unlimited/Shopify,$9.99/month,
279,https://apps.shopify.com/see-it-buy-it,,Free to install,15% commission on all orders made through See It Buy It
280,https://apps.shopify.com/event-offer-news-slider,,$5/month,
281,https://apps.shopify.com/poptin,Free plan,Free,
282,https://apps.shopify.com/poptin,Basic plan,$19/month,
283,https://apps.shopify.com/poptin,Pro plan,$49/month,
284,https://apps.shopify.com/poptin,Agency plan,$99/month,"Enterprise plans available, Please see our pricing page"
285,https://apps.shopify.com/linkr,Starter,$150/month,
286,https://apps.shopify.com/linkr,Growth,$300/month,
287,https://apps.shopify.com/email-popup,Free,Free,
288,https://apps.shopify.com/email-popup,Paid plan,$9.95/month,
289,https://apps.shopify.com/canvath-1,,Free,
290,https://apps.shopify.com/meteor-mega-menus,,$14/month,
291,https://apps.shopify.com/uvdesk,Enterprise Plan,$36/month,
292,https://apps.shopify.com/smart-woo-import,,$8 one time charge,"$8 per 200 products, $20 per 500 products, $30 per 1000 products, $50 per 2000 products, $100 up to 8000 products"
293,https://apps.shopify.com/argoperks,,Free,
294,https://apps.shopify.com/bulk-product-editor,Starter,Free,
295,https://apps.shopify.com/bulk-product-editor,Basic,$14.99/month,
296,https://apps.shopify.com/bulk-product-editor,Inventory Sync Pro,$49.99/month,
297,https://apps.shopify.com/wishtack,,Free,
298,https://apps.shopify.com/personalized-every-customer,Basic Plan,$9.99/month,
299,https://apps.shopify.com/wishlist-followup,,$5/month,
300,https://apps.shopify.com/syncee-1,,Free to install,"First 30 products are free for 7 days, additional products start at $19."
301,https://apps.shopify.com/data-export,Small,$5/month,
302,https://apps.shopify.com/data-export,Medium,$10/month,
303,https://apps.shopify.com/data-export,Large,$20/month,
304,https://apps.shopify.com/geoip-based-product-blocker,Premium Plan,$5.50/month,
305,https://apps.shopify.com/tellafriend,,$5/month,
306,https://apps.shopify.com/pakkelabels-dk-shipping-module,,Free to install,Label or freight cost will be charged based on usage
307,https://apps.shopify.com/simple-rfid,SimpleRFID Default,$9.99/month,
308,https://apps.shopify.com/conversific,Free,Free,
309,https://apps.shopify.com/conversific,Business,$29/month,
310,https://apps.shopify.com/conversific,Growth,$79/month,
311,https://apps.shopify.com/conversific,Scale,$199/month,
312,https://apps.shopify.com/weglot,,Free to install,Free up to 2000 translated words in 1 language
313,https://apps.shopify.com/fbcomments,,$2.99/month,
314,https://apps.shopify.com/sms-alerts-india,$5 Plan,$5/month,
315,https://apps.shopify.com/sms-alerts-india,$10 Plan,$10/month,
316,https://apps.shopify.com/sms-alerts-india,$25 Plan,$25/month,
317,https://apps.shopify.com/sms-alerts-india,$70 Plan,$70/month,
318,https://apps.shopify.com/checkout-upsell,,$5/month,
319,https://apps.shopify.com/pinterest-user-feed,,Free,
320,https://apps.shopify.com/facebook-chat-flux,,Free,
321,https://apps.shopify.com/venzee,Starter,$79/month,Plans start at $79/mo
322,https://apps.shopify.com/venzee,Premium,$199/month,Custom and Enterprise plans available. See our pricing page.
323,https://apps.shopify.com/powr-social-media-icons,Free,Free,
324,https://apps.shopify.com/powr-social-media-icons,Starter,$2.99/month,
325,https://apps.shopify.com/powr-social-media-icons,Pro,$11.99/month,
326,https://apps.shopify.com/powr-social-media-icons,Business,$49.99/month,
327,https://apps.shopify.com/kit,,Free to install,"For ads that you run on Facebook or Instagram using Kit, you will be billed directly through your Facebook ad account"
328,https://apps.shopify.com/email-before-download,,Free,
329,https://apps.shopify.com/email-before-download,,$3.99/month,
330,https://apps.shopify.com/collection-swatch-pug,,$4.99/month,
331,https://apps.shopify.com/click-and-collect,Pickup or Delivery,$29/month,
332,https://apps.shopify.com/click-and-collect,Pickup + Delivery,$35/month,
333,https://apps.shopify.com/click-and-collect,Everything,$49/month,
334,https://apps.shopify.com/trendly,Startup (limited),$19/month,
335,https://apps.shopify.com/trendly,Growth,$99/month,
336,https://apps.shopify.com/stickify-by-flitzo,,Free,
337,https://apps.shopify.com/compass,Compass Basic,Free,
338,https://apps.shopify.com/compass,Compass Pro,$16/month,
339,https://apps.shopify.com/compass,Compass Pro,$49/month,
340,https://apps.shopify.com/compass,Compass Pro,$79/month,$1-5m revenue = $159 p/month; $5-10m revenue = $369 p/month
341,https://apps.shopify.com/discounted-pricing,Basic,$19.99/month,
342,https://apps.shopify.com/discounted-pricing,Professional,$29.99/month,
343,https://apps.shopify.com/discounted-pricing,Advanced,$44.99/month,
344,https://apps.shopify.com/discounted-pricing,Plus,$89.99/month,
345,https://apps.shopify.com/wholesale-hero,Startup,$39.99/month,
346,https://apps.shopify.com/wholesale-hero,Professional,$59.99/month,
347,https://apps.shopify.com/wholesale-hero,Enterprise,$139.99/month,
348,https://apps.shopify.com/virgin-teez,,Free to install,You only pay when an order is placed
349,https://apps.shopify.com/ot-accordion-slider,,$3.99/month,
350,https://apps.shopify.com/ads,,Free,
351,https://apps.shopify.com/roboltz,,Free to install,3.6% per order
352,https://apps.shopify.com/advanced-registration,All Features,$7.95/month,
353,https://apps.shopify.com/product-labels,Free,Free,
354,https://apps.shopify.com/product-labels,Basic,$14.99/month,
355,https://apps.shopify.com/product-labels,Professional,$19.99/month,
356,https://apps.shopify.com/product-labels,Advanced,$39.99/month,
357,https://apps.shopify.com/printmotor,,Free to install,You only pay for what you sell – with Printmotor there is no set-up charge or monthly fee.
358,https://apps.shopify.com/recover-my-cart,,$9/month,
359,https://apps.shopify.com/gateway-shipping-2,,Free,
360,https://apps.shopify.com/koongo,Basic plan,$24/month,"$4 per 1000 products, $6 per 5 channels"
361,https://apps.shopify.com/koongo,Medium plan,$47/month,"$3 per 1000 products, $6 per 5 channels, $15 per language"
362,https://apps.shopify.com/koongo,Large plan,$180/month,Check out our pricing page for additional plan options!
363,https://apps.shopify.com/koongo,Order sync plan,$43/month,Check out our pricing page for additional plan options!
364,https://apps.shopify.com/customer-order-management-by-webkul,,$15/month,
365,https://apps.shopify.com/out-of-stock-1,Email-only,$5/month,
366,https://apps.shopify.com/out-of-stock-1,Starter,$16/month,
367,https://apps.shopify.com/out-of-stock-1,Intermediate,$28/month,
368,https://apps.shopify.com/out-of-stock-1,Pro,$45/month,
369,https://apps.shopify.com/happy-birthday-email,Base,$10/month,
370,https://apps.shopify.com/happy-birthday-email,Growth,$20/month,
371,https://apps.shopify.com/happy-birthday-email,Established,$40/month,
372,https://apps.shopify.com/flow,,Free,
373,https://apps.shopify.com/visitors-panda,Early Birds,$4.99/month,
374,https://apps.shopify.com/shaker,Basic Plan,$3.99/month,
375,https://apps.shopify.com/customersure,Shopify Starter,$199/month,
376,https://apps.shopify.com/customersure,Pro,$499/month,
377,https://apps.shopify.com/customersure,Enterprise,"$1,499/month",
378,https://apps.shopify.com/sms-notifications,Free,Free,
379,https://apps.shopify.com/sms-notifications,Starter plan,$5/month,
380,https://apps.shopify.com/sms-notifications,Lite plan,$10/month,
381,https://apps.shopify.com/sms-notifications,Startup plan,$20/month,Check out our pricing page for additional plan options!
382,https://apps.shopify.com/mobiapp-mobile-apps-for-your-ecommerce-store,,$39.99/month,
383,https://apps.shopify.com/simple-inventory,,$3.99/month,
384,https://apps.shopify.com/prisync-for-shopify,Premium,$129/month,
385,https://apps.shopify.com/prisync-for-shopify,Platinum,$229/month,
386,https://apps.shopify.com/better-contact-form-1,Free Forever,Free,
387,https://apps.shopify.com/better-contact-form-1,Starter,$9.99/month,
388,https://apps.shopify.com/better-contact-form-1,Express,$19.99/month,
389,https://apps.shopify.com/better-contact-form-1,Platinum,$49.99/month,
390,https://apps.shopify.com/push-monkey,Free Plan,Free,
391,https://apps.shopify.com/push-monkey,"2,000 Subscribers",$16/month,
392,https://apps.shopify.com/push-monkey,"5,000 Subscribers",$33/month,
393,https://apps.shopify.com/push-monkey,"10,000 Subscribers",$165/month,More pricing plans available on our pricing page!
394,https://apps.shopify.com/notification-bar,,Free,
395,https://apps.shopify.com/advance-reorder-by-identixweb,,$2.99/month,
396,https://apps.shopify.com/crowdfunder-diy-pre-order-crowdfunding-campaigns-for-shopify,,$19/month,
397,https://apps.shopify.com/vextras,,$9/month,Pricing increments with your order activity each month
398,https://apps.shopify.com/gophr-same-day-delivery,,Free,
399,https://apps.shopify.com/channable,Small,$29/month,
400,https://apps.shopify.com/channable,Medium,$49/month,
401,https://apps.shopify.com/channable,Large,$99/month,
402,https://apps.shopify.com/channable,Extra large,$159/month,
403,https://apps.shopify.com/express-reviews,,$7.99/month,
404,https://apps.shopify.com/easy-invoice,PREMIUM INVOICING,$24.95/month,
405,https://apps.shopify.com/shipworks,Basic,$25/month,
